话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1.76E+15,100甜读33本书,30,1,28808,28808,2023/3/10 2:08,"[('20240908', 21), ('20240912', 21), ('20240913', 22), ('20240915', 22), ('20240919', 28)]",7,整体上升趋势
1.71E+15,励志#励志人生,29,4,11824,2956,2021/10/16 3:15,"[('20240906', 21), ('20240908', 22), ('20240911', 21), ('20240919', 28)]",7,整体上升趋势
1.74E+15,十句话改善负面思维,29,1,192988,192988,2022/8/4 7:18,"[('20240908', 21), ('20240916', 21), ('20240919', 28)]",7,整体上升趋势
1.62E+15,放下我执,29,727,6229727,8569,2018/12/4 11:35,"[('20240908', 21), ('20240909', 21), ('20240911', 21), ('20240912', 21), ('20240913', 21), ('20240914', 39), ('20240919', 28)]",7,整体上升趋势
1.65E+15,女性崛起的时代,28,615,4957019,8060,2019/12/24 16:41,"[('20240906', 21), ('20240907', 21), ('20240909', 21), ('20240911', 28), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 22), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.61E+15,用对方法很重要,28,1235,8529594,6906,2018/9/11 0:09,"[('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 28), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.61E+15,爱自己爱自由,28,264,283209,1072,2018/7/12 23:51,"[('20240906', 21), ('20240911', 21), ('20240919', 28)]",7,整体上升趋势
1.69E+15,了凡四训中讲行善积德的六种方法,28,26,221969,8537,2020/12/8 15:58,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240914', 21), ('20240919', 28)]",7,整体上升趋势
1.64E+15,转移焦点,28,36,352888,9802,2019/6/26 8:04,"[('20240907', 21), ('20240909', 35), ('20240919', 28)]",7,整体上升趋势
7.40E+18,学会做猫系女,28,1,6708,6708,2024/8/15 14:47,"[('20240907', 21), ('20240908', 21), ('20240919', 28)]",7,整体上升趋势
1.64E+15,维度提升,28,88,489577,5563,2019/8/10 12:22,"[('20240916', 21), ('20240919', 28)]",7,整体上升趋势
1.79E+15,迪丽热巴代言半亩花田养白瓶,28,5,1458760,291752,2024/2/27 13:29,"[('20240907', 21), ('20240917', 21), ('20240919', 28)]",7,整体上升趋势
1.73E+15,演讲三绝,28,21,436276,20775,2022/5/10 10:00,"[('20240913', 21), ('20240919', 28)]",7,整体上升趋势
1.68E+15,爱自己和变优秀,28,188,846685,4503,2020/8/28 6:54,"[('20240906', 21), ('20240916', 21), ('20240919', 28)]",7,整体上升趋势
1.60E+15,人生路口,28,1180,7433453,6299,2018/4/19 11:01,"[('20240906', 21), ('20240909', 21), ('20240911', 21), ('20240912', 21), ('20240919', 28)]",7,整体上升趋势
1.64E+15,诚实的面对自己,28,43,449243,10447,2019/9/13 11:06,"[('20240911', 21), ('20240919', 28)]",7,整体上升趋势
1.62E+15,学习提升自我,28,1089,2637357,2421,2018/12/9 1:53,"[('20240913', 21), ('20240914', 21), ('20240916', 21), ('20240919', 28)]",7,整体上升趋势
1.73E+15,韩钰宵,43,26,1331416,51208,2022/5/2 8:39,"[('20240907', 35), ('20240908', 28), ('20240911', 35), ('20240912', 28), ('20240913', 21), ('20240914', 22), ('20240918', 21), ('20240919', 42)]",7,整体上升趋势
1.71E+15,彻底忘掉一个人要多久,31,13,382334,29410,2021/7/21 12:48,"[('20240907', 21), ('20240909', 21), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.77E+15,偷偷努力的感觉,36,30,467966,15598,2023/5/25 6:37,"[('20240906', 21), ('20240908', 28), ('20240917', 28), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.71E+15,立事,64,8,109026,13628,2021/8/14 1:40,"[('20240906', 22), ('20240907', 55), ('20240908', 22), ('20240909', 30), ('20240910', 28), ('20240911', 29), ('20240912', 22), ('20240913', 21), ('20240914', 21), ('20240915', 28), ('20240916', 21), ('20240917', 28), ('20240918', 42), ('20240919', 29)]",7,整体上升趋势
1.69E+15,认知四部曲,67,5,321759,64351,2021/3/17 15:05,"[('20240907', 21), ('20240909', 21), ('20240913', 22), ('20240914', 22), ('20240915', 37), ('20240916', 21), ('20240917', 28), ('20240918', 36), ('20240919', 28)]",7,整体上升趋势
1.69E+15,认知的四个层次,67,56,639117,11412,2021/3/17 15:05,"[('20240907', 21), ('20240909', 21), ('20240913', 22), ('20240914', 22), ('20240915', 37), ('20240916', 21), ('20240917', 28), ('20240918', 36), ('20240919', 28)]",7,整体上升趋势
1.60E+15,心灵觉醒,30,2263,5541072,2448,2018/6/20 4:14,"[('20240906', 21), ('20240907', 46), ('20240908', 45), ('20240909', 21), ('20240910', 46), ('20240911', 22), ('20240912', 21), ('20240913', 39), ('20240914', 21), ('20240915', 21), ('20240916', 40), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.72E+15,做很,31,8,278744,34843,2021/11/25 5:08,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240909', 21), ('20240910', 28), ('20240911', 40), ('20240912', 21), ('20240913', 21), ('20240914', 22), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.67E+15,狠狠地爱自己就对了,63,9,70486,7831,2020/5/18 2:03,"[('20240906', 21), ('20240908', 21), ('20240909', 28), ('20240910', 28), ('20240912', 23), ('20240913', 29), ('20240916', 28), ('20240917', 35), ('20240918', 28), ('20240919', 28)]",7,整体上升趋势
1.77E+15,高级太太的段位课,63,1,123310,123310,2023/7/21 13:02,"[('20240906', 22), ('20240907', 22), ('20240908', 23), ('20240909', 29), ('20240910', 24), ('20240911', 25), ('20240912', 24), ('20240913', 21), ('20240914', 29), ('20240915', 29), ('20240916', 30), ('20240917', 31), ('20240918', 22), ('20240919', 29)]",7,整体上升趋势
1.71E+15,女性清醒,150,619,22753646,36758,2021/10/11 14:19,"[('20240907', 47), ('20240908', 21), ('20240909', 643), ('20240910', 246), ('20240910', 0), ('20240911', 64), ('20240912', 52), ('20240913', 52), ('20240913', 0), ('20240914', 29), ('20240915', 29), ('20240916', 45), ('20240917', 0), ('20240917', 49), ('20240918', 36), ('20240919', 54)]",7,整体上升趋势
1.73E+15,女性如何平衡家庭与事业,55,60,1618478,26974,2022/3/1 6:03,"[('20240906', 22), ('20240907', 21), ('20240908', 55), ('20240909', 28), ('20240910', 22), ('20240911', 22), ('20240912', 30), ('20240913', 21), ('20240914', 31), ('20240915', 29), ('20240916', 21), ('20240917', 22), ('20240918', 29), ('20240919', 29)]",7,整体上升趋势
1.61E+15,说性格,38,776,36480620,47011,2018/7/30 0:13,"[('20240906', 21), ('20240907', 21), ('20240908', 22), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 29), ('20240913', 22), ('20240914', 21), ('20240915', 28), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",7,整体上升趋势
1.67E+15,乘风破浪的,62,949,20293239,21383,2020/5/16 9:39,"[('20240906', 28), ('20240907', 35), ('20240908', 28), ('20240909', 42), ('20240910', 29), ('20240911', 28), ('20240912', 42), ('20240913', 28), ('20240914', 21), ('20240915', 21), ('20240916', 0), ('20240916', 36), ('20240917', 22), ('20240918', 28), ('20240919', 35)]",7,整体上升趋势
1.73E+15,二幸加油站,733,129,6297558,48818,2022/4/8 2:45,"[('20240906', 243), ('20240907', 312), ('20240908', 326), ('20240909', 344), ('20240910', 299), ('20240911', 197), ('20240912', 384), ('20240913', 298), ('20240914', 251), ('20240915', 255), ('20240916', 228), ('20240917', 210), ('20240918', 202), ('20240919', 249)]",6,整体上升趋势
1.61E+15,反哺,54,2028,62773311,30953,2018/7/4 3:10,"[('20240906', 40), ('20240907', 22), ('20240908', 40), ('20240909', 41), ('20240910', 47), ('20240911', 40), ('20240912', 39), ('20240913', 40), ('20240914', 40), ('20240915', 22), ('20240915', 0), ('20240916', 53), ('20240917', 40), ('20240918', 41), ('20240919', 46)]",6,整体上升趋势
1.74E+15,qa粉丝问答,52,4,1105078,276269,2022/9/21 13:23,"[('20240906', 25), ('20240907', 25), ('20240908', 25), ('20240909', 24), ('20240910', 25), ('20240911', 32), ('20240912', 30), ('20240913', 24), ('20240914', 32), ('20240915', 24), ('20240916', 23), ('20240917', 23), ('20240918', 0), ('20240918', 23), ('20240919', 31)]",6,整体上升趋势
1.72E+15,博雅商学,89,656,28098381,42832,2022/2/10 2:59,"[('20240906', 62), ('20240907', 40), ('20240908', 74), ('20240909', 39), ('20240910', 39), ('20240911', 52), ('20240912', 72), ('20240913', 39), ('20240914', 21), ('20240915', 21), ('20240916', 39), ('20240917', 68), ('20240918', 46), ('20240919', 68)]",6,整体上升趋势
1.60E+15,撞南墙,35,2634,40198438,15261,2018/3/26 15:04,"[('20240906', 22), ('20240906', 0), ('20240907', 0), ('20240907', 29), ('20240908', 43), ('20240909', 48), ('20240910', 22), ('20240911', 0), ('20240911', 22), ('20240912', 47), ('20240913', 29), ('20240914', 0), ('20240914', 27), ('20240915', 30), ('20240915', 0), ('20240916', 22), ('20240916', 0), ('20240917', 29), ('20240918', 28), ('20240919', 28)]",6,整体上升趋势
1.65E+15,静心做事,30,270,674538,2498,2019/11/30 9:04,"[('20240907', 22), ('20240909', 29), ('20240911', 28), ('20240916', 22), ('20240917', 21), ('20240919', 28)]",6,整体上升趋势
1.67E+15,蔣勛,29,12,1067615,88967,2020/7/11 5:44,"[('20240911', 22), ('20240915', 21), ('20240919', 28)]",6,整体上升趋势
1.64E+15,美业女性,29,1582,5725544,3619,2019/7/14 10:19,"[('20240907', 22), ('20240908', 39), ('20240909', 21), ('20240910', 28), ('20240911', 21), ('20240912', 28), ('20240914', 22), ('20240919', 28)]",6,整体上升趋势
1.60E+15,懂得爱自己,28,1149,4167107,3626,2018/6/7 5:06,"[('20240906', 22), ('20240909', 21), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.77E+15,samaa修行智慧,28,47,104541,2224,2023/8/9 17:37,"[('20240908', 22), ('20240910', 22), ('20240911', 22), ('20240919', 28)]",6,整体上升趋势
1.72E+15,艺起为冬奥加油,29,107,2788613,26061,2022/2/1 11:28,"[('20240907', 22), ('20240909', 39), ('20240910', 21), ('20240917', 39), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.72E+15,强迫症痊愈者分享走出经验,37,51,95756,1877,2021/12/1 3:27,"[('20240906', 22), ('20240907', 22), ('20240908', 21), ('20240909', 21), ('20240910', 29), ('20240912', 21), ('20240913', 21), ('20240914', 22), ('20240916', 28), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.71E+15,强迫症痊愈,37,7,64244,9177,2021/8/23 11:42,"[('20240906', 22), ('20240907', 22), ('20240908', 21), ('20240909', 21), ('20240910', 29), ('20240912', 21), ('20240913', 21), ('20240914', 22), ('20240916', 28), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.63E+15,良好心态,64,1351,12599413,9325,2019/5/2 16:31,"[('20240906', 29), ('20240907', 22), ('20240907', 0), ('20240908', 43), ('20240909', 23), ('20240909', 0), ('20240910', 22), ('20240911', 22), ('20240911', 0), ('20240912', 53), ('20240913', 29), ('20240913', 0), ('20240914', 39), ('20240915', 0), ('20240915', 22), ('20240916', 42), ('20240916', 0), ('20240917', 21), ('20240918', 22), ('20240919', 35)]",6,整体上升趋势
1.78E+15,唤醒君的思考日记,29,9,426021,47335,2023/10/13 11:58,"[('20240906', 22), ('20240908', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.71E+15,女性智慧课堂正能量,63,712,6193038,8698,2021/9/7 15:30,"[('20240906', 22), ('20240907', 21), ('20240908', 22), ('20240909', 29), ('20240910', 0), ('20240910', 22), ('20240911', 21), ('20240912', 21), ('20240913', 35), ('20240914', 28), ('20240915', 21), ('20240916', 21), ('20240917', 22), ('20240918', 35), ('20240919', 28)]",6,整体上升趋势
1.77E+15,屈从型人格,46,29,1105147,38108,2023/5/17 4:08,"[('20240906', 22), ('20240907', 22), ('20240908', 22), ('20240909', 23), ('20240910', 29), ('20240911', 22), ('20240911', 0), ('20240912', 22), ('20240914', 21), ('20240915', 36), ('20240916', 21), ('20240917', 22), ('20240918', 22), ('20240919', 28)]",6,整体上升趋势
1.79E+15,专业有她自有力量,112,19,2057528,108290,2024/2/28 8:55,"[('20240906', 30), ('20240907', 57), ('20240908', 0), ('20240908', 23), ('20240909', 31), ('20240910', 22), ('20240911', 30), ('20240912', 30), ('20240913', 60), ('20240914', 53), ('20240915', 47), ('20240916', 0), ('20240916', 43), ('20240917', 46), ('20240918', 35), ('20240919', 36)]",6,整体上升趋势
1.71E+15,oncur安修泽,112,91,999421,10982,2021/7/15 7:27,"[('20240906', 30), ('20240907', 57), ('20240908', 0), ('20240908', 23), ('20240909', 31), ('20240910', 22), ('20240911', 30), ('20240912', 30), ('20240913', 44), ('20240914', 30), ('20240915', 30), ('20240916', 43), ('20240917', 29), ('20240918', 35), ('20240919', 36)]",6,整体上升趋势
1.67E+15,能亮,92,22,687654,31257,2020/6/6 13:34,"[('20240906', 22), ('20240907', 29), ('20240910', 21), ('20240912', 28), ('20240913', 74), ('20240914', 22), ('20240915', 22), ('20240916', 23), ('20240917', 29), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.60E+15,担忧,192,1695,70722362,41724,2018/6/21 14:30,"[('20240906', 67), ('20240907', 251), ('20240908', 165), ('20240909', 124), ('20240910', 117), ('20240911', 94), ('20240912', 86), ('20240912', 0), ('20240913', 85), ('20240914', 87), ('20240915', 102), ('20240915', 0), ('20240916', 51), ('20240917', 96), ('20240918', 79), ('20240919', 72)]",5,整体上升趋势
1.62E+15,个人发展,173,3447,24001647,6963,2018/10/26 13:58,"[('20240906', 94), ('20240907', 145), ('20240908', 133), ('20240909', 116), ('20240910', 280), ('20240911', 157), ('20240912', 155), ('20240913', 139), ('20240914', 123), ('20240915', 136), ('20240916', 70), ('20240917', 130), ('20240918', 111), ('20240919', 99)]",5,整体上升趋势
1.73E+15,缘者自悟,42,106,1081569,10203,2022/4/4 11:50,"[('20240906', 35), ('20240907', 21), ('20240909', 35), ('20240910', 28), ('20240912', 21), ('20240913', 45), ('20240915', 46), ('20240916', 21), ('20240917', 39), ('20240918', 35), ('20240919', 40)]",5,整体上升趋势
1.60E+15,重温旧梦,117,1804,12007613,6656,2018/5/18 4:04,"[('20240906', 21), ('20240907', 21), ('20240908', 0), ('20240908', 40), ('20240909', 46), ('20240910', 45), ('20240911', 26), ('20240912', 46), ('20240913', 34), ('20240914', 50), ('20240914', 0), ('20240915', 38), ('20240915', 0), ('20240916', 73), ('20240917', 66), ('20240918', 25), ('20240919', 25)]",4,整体上升趋势
1.63E+15,少说闲话,138,316,8398801,26578,2019/5/17 3:48,"[('20240906', 22), ('20240907', 29), ('20240908', 663), ('20240909', 148), ('20240910', 154), ('20240911', 48), ('20240911', 0), ('20240912', 104), ('20240912', 0), ('20240913', 0), ('20240913', 28), ('20240914', 34), ('20240915', 52), ('20240915', 0), ('20240916', 45), ('20240917', 0), ('20240917', 61), ('20240918', 33), ('20240919', 25)]",3,整体上升趋势
1.61E+15,元认知,151,1230,9811922,7977,2018/7/20 15:09,"[('20240906', 82), ('20240907', 127), ('20240908', 81), ('20240909', 122), ('20240910', 79), ('20240911', 63), ('20240912', 74), ('20240913', 42), ('20240914', 109), ('20240915', 87), ('20240916', 56), ('20240917', 65), ('20240918', 46), ('20240919', 85)]",3,整体上升趋势
1.74E+15,云南小伙闯东北,107,6,7209502,1201583,2022/6/12 21:07,"[('20240906', 87), ('20240907', 88), ('20240908', 87), ('20240909', 89), ('20240910', 21), ('20240911', 90), ('20240912', 94), ('20240913', 92), ('20240914', 89), ('20240915', 71), ('20240916', 39), ('20240917', 28), ('20240918', 88), ('20240919', 89)]",2,整体上升趋势
1.62E+15,认知自己,45,938,3850673,4105,2019/1/4 7:59,"[('20240907', 28), ('20240908', 22), ('20240909', 22), ('20240910', 21), ('20240911', 21), ('20240912', 35), ('20240913', 28), ('20240914', 21), ('20240915', 21), ('20240916', 39), ('20240917', 28), ('20240918', 39), ('20240919', 30)]",2,整体上升趋势
1.61E+15,精神力量,43,2272,22925835,10090,2018/9/18 13:36,"[('20240906', 40), ('20240907', 65), ('20240908', 40), ('20240909', 53), ('20240910', 46), ('20240911', 62), ('20240912', 59), ('20240913', 46), ('20240914', 21), ('20240915', 47), ('20240916', 28), ('20240917', 29), ('20240917', 0), ('20240918', 0), ('20240918', 22), ('20240919', 42)]",2,整体上升趋势
1.76E+15,不要美化自己没选的那条路,37,746,1826135,2447,2023/4/22 14:34,"[('20240911', 21), ('20240913', 35), ('20240914', 21), ('20240915', 21), ('20240918', 22), ('20240919', 23)]",2,整体上升趋势
1.68E+15,心灵茶室,30,39,487923,12510,2020/8/19 9:17,"[('20240908', 21), ('20240914', 21), ('20240916', 28), ('20240919', 23)]",2,整体上升趋势
1.66E+15,正面情绪,206,162,198535,1225,2020/4/4 4:01,"[('20240909', 22), ('20240915', 112), ('20240916', 95), ('20240917', 42), ('20240918', 34), ('20240919', 24)]",2,整体上升趋势
1.61E+15,念头,505,2876,28722478,9986,2018/9/30 6:16,"[('20240906', 181), ('20240907', 134), ('20240908', 283), ('20240909', 117), ('20240910', 177), ('20240911', 159), ('20240912', 175), ('20240913', 139), ('20240914', 134), ('20240915', 173), ('20240916', 145), ('20240917', 187), ('20240918', 198), ('20240919', 182)]",1,整体上升趋势
1.75E+15,成长从学会自我接纳开始,63,8552,21066683,2463,2022/10/27 2:20,"[('20240906', 22), ('20240907', 30), ('20240908', 47), ('20240909', 30), ('20240909', 0), ('20240910', 49), ('20240911', 22), ('20240911', 0), ('20240912', 35), ('20240913', 22), ('20240914', 29), ('20240915', 37), ('20240916', 36), ('20240916', 0), ('20240917', 47), ('20240918', 22), ('20240919', 23)]",1,整体上升趋势
1.62E+15,人生改变自己,30,238,4610481,19371,2018/12/18 2:48,"[('20240906', 21), ('20240907', 22), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240914', 22), ('20240915', 28), ('20240919', 22)]",1,整体上升趋势
1.68E+15,移居海南,29,290,8123746,28012,2020/11/14 4:24,"[('20240906', 21), ('20240910', 21), ('20240912', 28), ('20240913', 28), ('20240914', 35), ('20240916', 21), ('20240918', 21), ('20240919', 22)]",1,整体上升趋势
1.58E+15,马云给你一个亿,24,1378,56371466,40908,2017/11/17 9:47,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240909', 21), ('20240913', 21), ('20240916', 22), ('20240917', 22), ('20240919', 22)]",1,整体上升趋势
