话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1778012280718349,有一个没责任心的另一半是多么悲惨呀,5536,30278,199258438,6580,2023-09-25 12:24:16,"[('20240906', 7754), ('20240907', 2983), ('20240908', 1853), ('20240909', 805), ('20240910', 660), ('20240911', 943), ('20240912', 1892), ('20240913', 1777), ('20240914', 867), ('20240915', 1841), ('20240916', 1937), ('20240917', 620), ('20240918', 617), ('20240919', 771)]",-6983,整体下降趋势
1636447649647619,人生最好的活法,5499,1974,3742427,1895,2019-06-15 22:34:54,"[('20240906', 5418), ('20240907', 5821), ('20240908', 1876), ('20240909', 2998), ('20240910', 1967), ('20240910', 0), ('20240911', 1683), ('20240912', 811), ('20240912', 0), ('20240913', 1150), ('20240914', 1019), ('20240915', 1275), ('20240915', 0), ('20240916', 573), ('20240917', 499), ('20240918', 1175), ('20240919', 1304)]",-4114,整体下降趋势
1724990085264392,触动心坎的那些话文案,5465,1454,14852129,10214,2022-02-17 06:27:04,"[('20240906', 52), ('20240907', 21), ('20240910', 39), ('20240911', 80), ('20240912', 39), ('20240913', 268), ('20240914', 58), ('20240915', 21), ('20240917', 52), ('20240918', 2281), ('20240919', 3659)]",3607,整体上升趋势
1666732327924749,人性恋爱,5460,1849,33269414,17993,2020-05-15 05:17:43,"[('20240906', 797), ('20240907', 977), ('20240908', 601), ('20240909', 1301), ('20240910', 884), ('20240911', 843), ('20240912', 1131), ('20240913', 1254), ('20240914', 1880), ('20240915', 1174), ('20240916', 1545), ('20240917', 1314), ('20240918', 1106), ('20240919', 1271)]",474,整体上升趋势
1622359026932739,你想要的我却不能够给你我全部,5449,133024,324889157,2442,2019-01-11 10:22:16,"[('20240906', 654), ('20240907', 696), ('20240908', 682), ('20240909', 897), ('20240910', 933), ('20240911', 976), ('20240912', 1049), ('20240913', 994), ('20240914', 1376), ('20240915', 1336), ('20240916', 1568), ('20240917', 1684), ('20240918', 2698), ('20240919', 1509)]",855,整体上升趋势
1594640812224516,学会释怀,5416,1542820,1720875914,1115,2018-03-11 11:33:07,"[('20240906', 2470), ('20240907', 2157), ('20240908', 2195), ('20240909', 2372), ('20240910', 2377), ('20240911', 2312), ('20240912', 2257), ('20240913', 2115), ('20240914', 2282), ('20240915', 1828), ('20240916', 2136), ('20240917', 2231), ('20240918', 2536), ('20240919', 3484)]",1014,整体上升趋势
1582955702051854,遇到对的人,5359,150421,1055047411,7013,2017-11-02 12:03:17,"[('20240906', 1644), ('20240907', 1453), ('20240908', 1536), ('20240909', 2447), ('20240910', 1500), ('20240911', 2634), ('20240912', 1483), ('20240913', 2818), ('20240914', 1759), ('20240915', 1362), ('20240916', 1175), ('20240917', 1113), ('20240918', 1293), ('20240919', 1060)]",-584,整体下降趋势
1586618893032478,慈悲,5343,31221,219949708,7044,2017-12-12 22:28:08,"[('20240906', 1523), ('20240907', 740), ('20240908', 872), ('20240909', 557), ('20240910', 610), ('20240911', 3081), ('20240912', 2702), ('20240913', 1438), ('20240914', 1600), ('20240915', 1297), ('20240916', 1130), ('20240917', 1048), ('20240918', 888), ('20240919', 580)]",-943,整体下降趋势
1588401306532871,你不配,5337,11570,96057632,8302,2018-01-01 14:38:50,"[('20240906', 32), ('20240906', 0), ('20240907', 123), ('20240908', 0), ('20240908', 57), ('20240909', 30), ('20240910', 60), ('20240911', 53), ('20240912', 88), ('20240913', 41), ('20240914', 31), ('20240914', 0), ('20240915', 0), ('20240915', 60), ('20240916', 0), ('20240916', 69), ('20240917', 39), ('20240917', 0), ('20240918', 2382), ('20240919', 1406)]",1374,整体上升趋势
1745109012586511,当代宝妈精神状态,5302,4863,33916995,6974,2022-09-27 08:04:40,"[('20240906', 4330), ('20240907', 2939), ('20240908', 3678), ('20240909', 1304), ('20240910', 865), ('20240910', 0), ('20240911', 966), ('20240912', 582), ('20240913', 1094), ('20240914', 1016), ('20240915', 723), ('20240916', 892), ('20240917', 1009), ('20240918', 1081), ('20240919', 1367)]",-2963,整体下降趋势
1597631727227917,博大精深,5276,106246,631333817,5942,2018-04-13 11:52:25,"[('20240906', 1081), ('20240907', 791), ('20240908', 1109), ('20240909', 575), ('20240910', 573), ('20240911', 906), ('20240912', 1350), ('20240913', 1410), ('20240914', 1300), ('20240915', 1007), ('20240916', 1073), ('20240917', 919), ('20240918', 2593), ('20240919', 1134)]",53,整体上升趋势
1609229852177428,一切都会变好,5270,730743,1310760818,1793,2018-08-19 12:19:39,"[('20240906', 1704), ('20240907', 1687), ('20240908', 1655), ('20240909', 1952), ('20240910', 1742), ('20240911', 1681), ('20240912', 1634), ('20240913', 1741), ('20240914', 1733), ('20240915', 1547), ('20240916', 1569), ('20240917', 1594), ('20240918', 2227), ('20240919', 1649)]",-55,整体下降趋势
1596381474287629,父母子女,5235,3763,184342754,48988,2018-03-30 16:40:11,"[('20240906', 856), ('20240907', 839), ('20240908', 873), ('20240909', 715), ('20240910', 860), ('20240911', 599), ('20240911', 0), ('20240912', 578), ('20240913', 736), ('20240914', 493), ('20240915', 1200), ('20240916', 1525), ('20240917', 1246), ('20240918', 1332), ('20240919', 714)]",-142,整体下降趋势
1705908407301124,新鲜感过后真正的爱才浮现,5187,38905,232646228,5979,2021-07-21 15:27:18,"[('20240906', 6861), ('20240907', 5002), ('20240908', 6273), ('20240909', 6773), ('20240910', 3550), ('20240911', 2484), ('20240912', 1799), ('20240913', 1801), ('20240914', 814), ('20240915', 901), ('20240916', 1069), ('20240917', 1023), ('20240918', 800), ('20240919', 963)]",-5898,整体下降趋势
1768273778690119,心里难受压抑想哭怎么办,5186,15605,57382396,3677,2023-06-10 00:35:18,"[('20240906', 111), ('20240907', 65), ('20240908', 81), ('20240909', 109), ('20240910', 83), ('20240911', 575), ('20240912', 252), ('20240913', 378), ('20240914', 271), ('20240915', 212), ('20240916', 2784), ('20240917', 2143), ('20240918', 570), ('20240919', 506)]",395,整体上升趋势
1699571322969091,殷老师的健康分享,5172,2796,694435764,248367,2021-05-12 17:19:05,"[('20240906', 1602), ('20240907', 1362), ('20240908', 1827), ('20240909', 1657), ('20240910', 1777), ('20240911', 1779), ('20240912', 1405), ('20240913', 1340), ('20240914', 1136), ('20240915', 954), ('20240916', 1434), ('20240917', 1479), ('20240918', 1911), ('20240919', 1846)]",244,整体上升趋势
1593909963149315,众生百态,5115,427,6219587,14565,2018-03-03 09:56:35,"[('20240906', 31), ('20240906', 0), ('20240907', 24), ('20240908', 58), ('20240909', 24), ('20240910', 22), ('20240911', 84), ('20240912', 22), ('20240912', 0), ('20240913', 65), ('20240914', 3013), ('20240915', 1146), ('20240916', 438), ('20240917', 296), ('20240918', 330), ('20240919', 915)]",884,整体上升趋势
1610142040923150,看淡所有的不辞而别,11074,588148,506214834,860,2018-08-29 13:58:30,"[('20240906', 3431), ('20240907', 3431), ('20240908', 3456), ('20240909', 3101), ('20240910', 13589), ('20240911', 3444), ('20240912', 3360), ('20240913', 3217), ('20240914', 3172), ('20240915', 2765), ('20240916', 2329), ('20240917', 2320), ('20240918', 3323), ('20240919', 8398)]",4967,整体上升趋势
1606172254064643,醉梦前尘,5113,169299,185976089,1098,2018-07-16 18:20:26,"[('20240906', 1155), ('20240907', 759), ('20240908', 816), ('20240909', 514), ('20240910', 552), ('20240911', 729), ('20240912', 1041), ('20240913', 1386), ('20240914', 916), ('20240915', 1232), ('20240916', 1023), ('20240917', 1095), ('20240918', 1363), ('20240919', 1072)]",-83,整体下降趋势
1591747545752580,和解,5095,67300,927774733,13785,2018-02-07 13:05:53,"[('20240906', 1213), ('20240907', 2146), ('20240908', 989), ('20240909', 1056), ('20240910', 736), ('20240911', 550), ('20240912', 912), ('20240913', 696), ('20240914', 838), ('20240915', 713), ('20240916', 1594), ('20240917', 1837), ('20240918', 1171), ('20240919', 1355)]",142,整体上升趋势
1606160753392643,不幸的婚姻,5094,1954,34525118,17668,2018-07-16 15:17:39,"[('20240906', 2183), ('20240907', 1852), ('20240908', 2998), ('20240909', 2000), ('20240910', 0), ('20240910', 1374), ('20240911', 1437), ('20240912', 579), ('20240912', 0), ('20240913', 714), ('20240914', 1235), ('20240915', 745), ('20240916', 986), ('20240917', 1160), ('20240918', 903), ('20240919', 939)]",-1244,整体下降趋势
1712604513493000,群叔,50490,2302,1355445263,588812,2021-10-03 13:16:30,"[('20240906', 10711), ('20240907', 19809), ('20240908', 16376), ('20240909', 10818), ('20240910', 8335), ('20240911', 7632), ('20240912', 7513), ('20240913', 8502), ('20240914', 8801), ('20240915', 9666), ('20240916', 11966), ('20240917', 13639), ('20240918', 13234), ('20240919', 13772)]",3061,整体上升趋势
1774081060145165,遇见是缘是注定,5077,32595,123706998,3795,2023-08-13 02:59:37,"[('20240906', 486), ('20240907', 282), ('20240908', 354), ('20240909', 371), ('20240910', 407), ('20240911', 353), ('20240912', 363), ('20240913', 433), ('20240914', 334), ('20240915', 247), ('20240916', 346), ('20240917', 273), ('20240918', 4662), ('20240919', 714)]",228,整体上升趋势
1759879200458767,交个嘭友,5071,45288,252391616,5573,2023-03-09 08:56:29,"[('20240906', 641), ('20240907', 561), ('20240908', 544), ('20240909', 500), ('20240910', 443), ('20240911', 475), ('20240912', 435), ('20240913', 574), ('20240914', 356), ('20240915', 3759), ('20240916', 1493), ('20240917', 841), ('20240918', 598), ('20240919', 601)]",-40,整体下降趋势
1611822272943111,思维认知,95603,515890,9174459441,17783,2018-09-17 03:05:04,"[('20240906', 34553), ('20240907', 70581), ('20240908', 30917), ('20240909', 20661), ('20240910', 19501), ('20240911', 28396), ('20240912', 23479), ('20240913', 18692), ('20240914', 21967), ('20240915', 21560), ('20240916', 17149), ('20240917', 18305), ('20240918', 27240), ('20240919', 28494)]",-6059,整体下降趋势
1652261606489100,焦虑型依恋,5009,1836,45104819,24566,2019-12-07 11:50:58,"[('20240906', 718), ('20240907', 779), ('20240908', 949), ('20240909', 890), ('20240910', 695), ('20240911', 806), ('20240912', 1101), ('20240913', 1254), ('20240914', 1064), ('20240915', 987), ('20240916', 927), ('20240917', 911), ('20240918', 895), ('20240919', 900)]",182,整体上升趋势
1567084895964161,伤感语录,242914,960932,4846067040,5043,2017-05-11 07:43:37,"[('20240906', 2662), ('20240907', 3242), ('20240908', 3213), ('20240909', 2908), ('20240910', 2732), ('20240911', 2641), ('20240912', 2814), ('20240913', 2922), ('20240914', 2641), ('20240915', 1975), ('20240916', 2061), ('20240917', 16378), ('20240918', 226998), ('20240919', 10311)]",7649,整体上升趋势
1593744262124551,慈悲心,4996,5599,31286771,5587,2018-03-01 14:02:50,"[('20240906', 694), ('20240907', 945), ('20240908', 1003), ('20240909', 0), ('20240909', 558), ('20240910', 918), ('20240911', 3650), ('20240912', 2657), ('20240913', 1372), ('20240914', 0), ('20240914', 1223), ('20240915', 949), ('20240916', 724), ('20240917', 857), ('20240918', 666), ('20240919', 864)]",170,整体上升趋势
1608223267917827,别和往事过不去,4967,693391,533974846,770,2018-08-08 09:40:26,"[('20240906', 2625), ('20240907', 2772), ('20240908', 2681), ('20240909', 2661), ('20240910', 2724), ('20240911', 2596), ('20240912', 2623), ('20240913', 3205), ('20240914', 2651), ('20240915', 2506), ('20240916', 2832), ('20240917', 2410), ('20240918', 2509), ('20240919', 2615)]",-10,整体下降趋势
1664293675411469,如何正确爱自己,4963,10591,72049059,6802,2020-04-18 07:16:30,"[('20240906', 157), ('20240907', 198), ('20240908', 196), ('20240909', 192), ('20240910', 304), ('20240911', 1936), ('20240912', 795), ('20240913', 762), ('20240914', 437), ('20240915', 463), ('20240916', 328), ('20240917', 1809), ('20240918', 1409), ('20240919', 1854)]",1697,整体上升趋势
1666715252602891,行善积德福自来,45413,796206,1573213748,1975,2020-05-15 00:51:53,"[('20240906', 8035), ('20240907', 12620), ('20240908', 9040), ('20240909', 9800), ('20240910', 7862), ('20240911', 8386), ('20240912', 7935), ('20240913', 9561), ('20240914', 10597), ('20240915', 7505), ('20240916', 10849), ('20240917', 13112), ('20240918', 14361), ('20240919', 13706)]",5671,整体上升趋势
1752914280475715,期待2023事事顺心好运连连,4924,33222391,37494339755,1128,2022-12-22 11:45:29,"[('20240906', 3236), ('20240907', 3422), ('20240908', 3558), ('20240909', 3121), ('20240910', 2847), ('20240911', 3125), ('20240912', 3238), ('20240913', 3345), ('20240914', 2811), ('20240915', 2480), ('20240916', 2765), ('20240917', 2806), ('20240918', 2864), ('20240919', 2818)]",-418,整体下降趋势
1742684168878211,永远都像初次见你那样,4914,177596,654761567,3686,2022-08-31 13:44:24,"[('20240906', 1302), ('20240907', 1300), ('20240908', 1394), ('20240909', 1117), ('20240910', 1130), ('20240911', 1129), ('20240912', 1129), ('20240913', 1246), ('20240914', 1124), ('20240915', 1241), ('20240916', 1109), ('20240917', 2042), ('20240918', 1714), ('20240919', 1388)]",86,整体上升趋势
1676969091898392,你走你的路我过我的桥,4902,387,7149282,18473,2020-09-05 05:06:03,"[('20240906', 40), ('20240907', 57), ('20240908', 46), ('20240909', 1590), ('20240910', 1234), ('20240911', 717), ('20240912', 1005), ('20240913', 2010), ('20240914', 1890), ('20240915', 547), ('20240916', 345), ('20240917', 266), ('20240918', 337), ('20240919', 1071)]",1031,整体上升趋势
1730901206163479,这个世界很喧嚣做你自己就好,4866,1415290,1649757546,1165,2022-04-23 12:35:37,"[('20240906', 1559), ('20240907', 1675), ('20240908', 1490), ('20240909', 1393), ('20240910', 1699), ('20240911', 2407), ('20240912', 2323), ('20240913', 1841), ('20240914', 1933), ('20240915', 1716), ('20240916', 1911), ('20240917', 1986), ('20240918', 1878), ('20240919', 1584)]",25,整体上升趋势
1584768885824526,文字的力量,181556,1366494,9244965479,6765,2017-11-22 12:23:04,"[('20240906', 33718), ('20240907', 23456), ('20240908', 28972), ('20240909', 23289), ('20240910', 27869), ('20240911', 36420), ('20240912', 26305), ('20240913', 31535), ('20240914', 36056), ('20240915', 26494), ('20240916', 29089), ('20240917', 44903), ('20240918', 51371), ('20240919', 32748)]",-970,整体下降趋势
1684519507056654,短短几句歌词道出了多少女人的心声,4836,1263399,1453822755,1150,2020-11-27 13:17:21,"[('20240906', 2659), ('20240907', 2533), ('20240908', 2627), ('20240909', 2941), ('20240910', 2547), ('20240911', 2618), ('20240912', 6533), ('20240913', 2325), ('20240914', 2304), ('20240915', 2628), ('20240916', 2630), ('20240917', 2192), ('20240918', 2306), ('20240919', 2254)]",-405,整体下降趋势
1589842623065101,先谋生再谋爱,4800,356695,788687816,2211,2018-01-17 12:27:57,"[('20240906', 1381), ('20240907', 1112), ('20240908', 1337), ('20240909', 1642), ('20240910', 1543), ('20240911', 1483), ('20240912', 1369), ('20240913', 1349), ('20240914', 2047), ('20240915', 2097), ('20240916', 2011), ('20240917', 1972), ('20240918', 1287), ('20240919', 1334)]",-47,整体下降趋势
1615110379955213,欲问青天这人生有几何,4800,690733,498018393,720,2018-10-23 10:08:08,"[('20240906', 4477), ('20240907', 3233), ('20240908', 2958), ('20240909', 3210), ('20240910', 2692), ('20240911', 17778), ('20240912', 2395), ('20240913', 2714), ('20240914', 2706), ('20240915', 2175), ('20240916', 2170), ('20240917', 2076), ('20240918', 2909), ('20240919', 2202)]",-2275,整体下降趋势
1591189683613703,文字语录,4798,1343846,4353249255,3239,2018-02-01 09:18:54,"[('20240906', 2201), ('20240907', 2112), ('20240908', 2402), ('20240909', 2159), ('20240910', 1757), ('20240911', 2016), ('20240912', 1893), ('20240913', 1574), ('20240914', 1536), ('20240915', 1473), ('20240916', 1314), ('20240917', 3421), ('20240918', 1294), ('20240919', 1180)]",-1021,整体下降趋势
1568190819632130,无缝衔接,147612,87728,3093766428,35265,2017-05-23 12:41:48,"[('20240906', 3221), ('20240907', 6492), ('20240908', 4496), ('20240909', 4459), ('20240910', 4355), ('20240911', 4478), ('20240912', 4242), ('20240913', 54546), ('20240914', 54857), ('20240915', 22739), ('20240916', 19103), ('20240917', 12834), ('20240918', 11645), ('20240919', 12595)]",9374,整体上升趋势
1606954086717469,走出低谷,29454,137437,871117419,6338,2018-07-25 09:27:20,"[('20240906', 2430), ('20240907', 1886), ('20240908', 2127), ('20240909', 2199), ('20240910', 1891), ('20240911', 2511), ('20240912', 3358), ('20240913', 2635), ('20240914', 1892), ('20240915', 2156), ('20240916', 8595), ('20240917', 4733), ('20240918', 10243), ('20240919', 9153)]",6723,整体上升趋势
1727543955315716,人生是一场单打独斗,4696,130,2742155,21093,2022-03-17 10:54:56,"[('20240910', 824), ('20240911', 1076), ('20240912', 261), ('20240912', 0), ('20240913', 3536), ('20240913', 0), ('20240914', 1105), ('20240915', 270), ('20240916', 190), ('20240917', 152), ('20240918', 156), ('20240919', 120)]",-704,整体下降趋势
1604983679902733,中秋节团圆,4648,3461,20783095,6004,2018-07-03 15:28:34,"[('20240906', 155), ('20240907', 259), ('20240908', 352), ('20240909', 99), ('20240910', 158), ('20240911', 0), ('20240911', 206), ('20240912', 113), ('20240913', 167), ('20240913', 0), ('20240914', 181), ('20240915', 180), ('20240916', 884), ('20240917', 1125), ('20240918', 1868), ('20240919', 1926)]",1771,整体上升趋势
