话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1.6421E+15,压力缓解,797,475,2373826,4997,2019/8/17 9:15,"[('20240906', 69), ('20240907', 101), ('20240908', 114), ('20240909', 140), ('20240910', 157), ('20240911', 138), ('20240912', 88), ('20240913', 45), ('20240914', 63), ('20240915', 96), ('20240916', 39), ('20240917', 89), ('20240918', 562), ('20240919', 263)]",194,整体上升趋势
1.65885E+15,会宁人,97,813,11431268,14060,2020/2/18 5:19,"[('20240906', 39), ('20240907', 29), ('20240908', 40), ('20240909', 22), ('20240910', 35), ('20240911', 70), ('20240912', 86), ('20240913', 22), ('20240914', 120), ('20240915', 172), ('20240916', 21), ('20240917', 21), ('20240918', 29), ('20240919', 69)]",30,整体上升趋势
1.66713E+15,读书感悟人生,96,1785,15487454,8676,2020/5/19 15:18,"[('20240906', 28), ('20240907', 40), ('20240908', 44), ('20240909', 35), ('20240910', 39), ('20240911', 37), ('20240912', 33), ('20240913', 33), ('20240914', 44), ('20240915', 27), ('20240916', 36), ('20240917', 28), ('20240918', 26), ('20240919', 51)]",23,整体上升趋势
1.68342E+15,量师解读,95,571,90075662,157750,2020/11/15 10:46,"[('20240906', 236), ('20240907', 108), ('20240908', 123), ('20240909', 141), ('20240910', 128), ('20240911', 39), ('20240912', 57), ('20240913', 277), ('20240914', 242), ('20240915', 99), ('20240916', 78), ('20240917', 78), ('20240918', 132), ('20240919', 62)]",-174,整体下降趋势
1.73098E+15,老池文化,95,35,12095963,345598,2022/4/24 10:08,"[('20240906', 56), ('20240907', 21), ('20240908', 56), ('20240909', 57), ('20240910', 21), ('20240911', 21), ('20240912', 57), ('20240913', 39), ('20240914', 28), ('20240915', 71), ('20240916', 39), ('20240917', 39), ('20240918', 39), ('20240919', 62)]",6,整体上升趋势
1.65733E+15,挽救家庭,95,2247,43011155,19141,2020/2/1 11:13,"[('20240909', 22), ('20240914', 45), ('20240917', 21), ('20240918', 21), ('20240919', 95)]",73,整体上升趋势
1.69864E+15,拒绝天价彩礼,94,1488,49414415,33208,2021/5/2 9:00,"[('20240907', 0), ('20240910', 0), ('20240912', 123), ('20240916', 0), ('20240919', 70)]",70,整体上升趋势
1.6487E+15,女生提升,94,508,7639044,15037,2019/10/29 4:13,"[('20240906', 21), ('20240908', 22), ('20240909', 21), ('20240911', 21), ('20240911', 0), ('20240914', 51), ('20240915', 48), ('20240915', 0), ('20240916', 24), ('20240916', 0), ('20240917', 30), ('20240917', 0), ('20240918', 36), ('20240919', 21)]",0,无明显趋势变化
1.6933E+15,回族男女,93,291,7565056,25996,2021/3/4 12:22,"[('20240906', 79), ('20240907', 55), ('20240908', 93), ('20240909', 77), ('20240910', 45), ('20240911', 68), ('20240912', 106), ('20240913', 41), ('20240914', 23), ('20240915', 67), ('20240916', 41), ('20240917', 21), ('20240918', 24), ('20240919', 72)]",-7,整体下降趋势
1.57977E+15,找老公,93,7148,102266864,14307,2017/9/28 7:48,"[('20240906', 80), ('20240907', 40), ('20240908', 133), ('20240909', 95), ('20240910', 53), ('20240911', 41), ('20240912', 97), ('20240913', 76), ('20240914', 42), ('20240915', 22), ('20240915', 0), ('20240916', 39), ('20240917', 22), ('20240917', 0), ('20240918', 79), ('20240919', 75)]",-5,整体下降趋势
1.62743E+15,男人心理,489,1718,40455062,23547,2019/3/8 10:51,"[('20240906', 213), ('20240907', 132), ('20240908', 250), ('20240909', 302), ('20240910', 231), ('20240911', 278), ('20240912', 254), ('20240913', 354), ('20240914', 208), ('20240915', 165), ('20240916', 293), ('20240917', 186), ('20240918', 217), ('20240919', 322)]",109,整体上升趋势
1.70966E+15,蓝冰情感驿站,91,158,5047643,31947,2021/9/1 2:06,"[('20240906', 35), ('20240908', 21), ('20240909', 21), ('20240910', 21), ('20240911', 58), ('20240912', 21), ('20240913', 21), ('20240916', 28), ('20240917', 45), ('20240919', 78)]",43,整体上升趋势
1.78171E+15,翁治委,90,63,98776,1567,2023/11/5 9:06,"[('20240914', 28), ('20240915', 46), ('20240916', 62), ('20240917', 84), ('20240918', 90), ('20240919', 59)]",31,整体上升趋势
1.78913E+15,怎么找个好老婆,88,2,106793,53396,2024/1/26 6:51,"[('20240907', 22), ('20240908', 21), ('20240909', 22), ('20240910', 22), ('20240912', 28), ('20240914', 22), ('20240915', 21), ('20240916', 21), ('20240917', 22), ('20240919', 86)]",64,整体上升趋势
1.62917E+15,用心说爱你,88,23675,138842511,5864,2019/3/27 14:40,"[('20240906', 42), ('20240907', 60), ('20240908', 89), ('20240909', 48), ('20240910', 41), ('20240911', 0), ('20240911', 49), ('20240912', 41), ('20240913', 40), ('20240914', 78), ('20240915', 67), ('20240916', 48), ('20240917', 148), ('20240918', 41), ('20240919', 58)]",16,整体上升趋势
1.78913E+15,男人不再婚,88,1,104313,104313,2024/1/26 6:51,"[('20240907', 22), ('20240908', 21), ('20240909', 22), ('20240910', 22), ('20240912', 28), ('20240914', 22), ('20240915', 21), ('20240916', 21), ('20240917', 22), ('20240919', 86)]",64,整体上升趋势
1.74223E+15,灵美红衣女子智慧,87,47,788354,16773,2022/8/26 12:45,"[('20240906', 21), ('20240908', 45), ('20240909', 21), ('20240910', 46), ('20240911', 56), ('20240912', 39), ('20240913', 23), ('20240915', 39), ('20240916', 28), ('20240917', 21), ('20240919', 78)]",57,整体上升趋势
1.67717E+15,越早知道越好的,28209,47729,335355810,7026,2020/9/7 11:05,"[('20240906', 1253), ('20240907', 1078), ('20240908', 1005), ('20240909', 760), ('20240910', 681), ('20240911', 622), ('20240912', 1149), ('20240913', 1140), ('20240914', 23017), ('20240915', 3131), ('20240916', 1992), ('20240917', 1582), ('20240918', 1362), ('20240919', 1202)]",-51,整体下降趋势
1.708E+15,乾坤南,865,96,52948880,551550,2021/8/13 17:18,"[('20240906', 221), ('20240907', 237), ('20240908', 200), ('20240909', 194), ('20240910', 336), ('20240911', 338), ('20240912', 194), ('20240913', 254), ('20240914', 222), ('20240915', 205), ('20240916', 184), ('20240917', 251), ('20240918', 202), ('20240919', 263)]",42,整体上升趋势
1.63511E+15,婚后跟公婆住,85,63,20366983,323285,2019/6/1 3:29,"[('20240906', 35), ('20240906', 0), ('20240907', 0), ('20240907', 35), ('20240909', 0), ('20240909', 28), ('20240910', 35), ('20240911', 28), ('20240913', 35), ('20240914', 21), ('20240917', 28), ('20240917', 0), ('20240918', 35), ('20240918', 0), ('20240919', 52)]",17,整体上升趋势
1.60368E+15,男人的心思,85,828,24884059,30053,2018/6/19 5:03,"[('20240906', 0), ('20240906', 82), ('20240907', 77), ('20240908', 23), ('20240908', 0), ('20240909', 59), ('20240910', 47), ('20240910', 0), ('20240911', 48), ('20240912', 44), ('20240913', 69), ('20240913', 0), ('20240914', 21), ('20240915', 23), ('20240916', 21), ('20240917', 22), ('20240917', 0), ('20240918', 0), ('20240918', 22), ('20240919', 44)]",44,整体上升趋势
1.60388E+15,侥幸心理,84,1403,86158978,61410,2018/6/21 9:59,"[('20240906', 57), ('20240907', 41), ('20240908', 0), ('20240908', 22), ('20240909', 21), ('20240909', 0), ('20240910', 100), ('20240911', 41), ('20240912', 40), ('20240913', 46), ('20240914', 0), ('20240914', 29), ('20240915', 63), ('20240916', 0), ('20240916', 23), ('20240917', 63), ('20240918', 21), ('20240918', 0), ('20240919', 65)]",8,整体上升趋势
1.60961E+15,看穿人心,478,645,20740287,32155,2018/8/23 16:45,"[('20240906', 28), ('20240908', 46), ('20240909', 35), ('20240909', 0), ('20240910', 22), ('20240911', 0), ('20240911', 28), ('20240913', 46), ('20240914', 135), ('20240915', 157), ('20240916', 68), ('20240917', 69), ('20240918', 105), ('20240919', 128)]",100,整体上升趋势
1.77829E+15,抖音夜大董宇辉课堂,137,1918,13248247,6907,2023/9/28 15:12,"[('20240906', 87), ('20240907', 71), ('20240908', 29), ('20240909', 39), ('20240910', 22), ('20240911', 49), ('20240912', 29), ('20240913', 22), ('20240914', 29), ('20240915', 22), ('20240916', 28), ('20240917', 29), ('20240918', 23), ('20240919', 115)]",28,整体上升趋势
1.72028E+15,中年婚恋,83,19,44810,2358,2021/12/27 7:57,"[('20240906', 80), ('20240907', 57), ('20240908', 63), ('20240909', 54), ('20240910', 53), ('20240911', 51), ('20240912', 75), ('20240913', 43), ('20240914', 42), ('20240915', 43), ('20240916', 42), ('20240917', 42), ('20240918', 42), ('20240919', 62)]",-18,整体下降趋势
1.6204E+15,爱恨纠缠,83,504,5627498,11165,2018/12/20 18:49,"[('20240909', 44), ('20240910', 305), ('20240911', 86), ('20240911', 0), ('20240912', 31), ('20240913', 26), ('20240914', 33), ('20240915', 31), ('20240915', 0), ('20240916', 50), ('20240916', 0), ('20240917', 22), ('20240918', 39), ('20240919', 37)]",-7,整体下降趋势
1.644E+15,结束冷战最有效的方法,82,85,5055315,59474,2019/9/7 6:23,"[('20240909', 21), ('20240910', 46), ('20240911', 21), ('20240912', 21), ('20240913', 46), ('20240914', 39), ('20240915', 43), ('20240916', 46), ('20240917', 42), ('20240918', 42), ('20240919', 40)]",19,整体上升趋势
1.74876E+15,向日葵聊育儿,81,425,1135966,2672,2022/11/6 14:34,"[('20240906', 35), ('20240908', 28), ('20240909', 21), ('20240910', 28), ('20240911', 35), ('20240912', 21), ('20240916', 28), ('20240917', 21), ('20240918', 45), ('20240919', 74)]",39,整体上升趋势
1.61957E+15,愚蠢的男人,81,442,6583220,14894,2018/12/11 14:39,"[('20240906', 22), ('20240906', 0), ('20240907', 28), ('20240908', 48), ('20240909', 28), ('20240910', 35), ('20240910', 0), ('20240912', 21), ('20240913', 35), ('20240914', 21), ('20240915', 28), ('20240916', 49), ('20240916', 0), ('20240917', 28), ('20240919', 28)]",6,整体上升趋势
1.76488E+15,妈宝男有多让人下头,81,4303,66965613,15562,2023/5/3 13:17,"[('20240906', 75), ('20240906', 0), ('20240907', 41), ('20240908', 63), ('20240909', 68), ('20240910', 56), ('20240911', 112), ('20240912', 24), ('20240912', 0), ('20240913', 73), ('20240914', 47), ('20240915', 54), ('20240916', 22), ('20240916', 0), ('20240917', 22), ('20240918', 66), ('20240918', 0), ('20240919', 59)]",-16,整体下降趋势
1.7191E+15,如何帮助谁是凶手中的曹瑛侠,81,6,11507796,1917966,2021/12/14 6:12,"[('20240906', 21), ('20240907', 29), ('20240908', 22), ('20240909', 29), ('20240910', 42), ('20240911', 28), ('20240912', 21), ('20240913', 48), ('20240914', 36), ('20240914', 0), ('20240915', 21), ('20240915', 0), ('20240916', 35), ('20240918', 36), ('20240919', 28)]",7,整体上升趋势
1.65803E+15,柯蓝岚,80,208,19813949,95259,2020/2/9 2:53,"[('20240906', 21), ('20240907', 100), ('20240908', 56), ('20240909', 40), ('20240910', 56), ('20240911', 88), ('20240912', 55), ('20240913', 21), ('20240915', 39), ('20240916', 39), ('20240917', 21), ('20240918', 46), ('20240919', 78)]",57,整体上升趋势
1.73326E+15,李老师说婚姻,657,479,9072530,18940,2022/5/19 12:34,"[('20240906', 382), ('20240907', 372), ('20240908', 378), ('20240909', 399), ('20240910', 255), ('20240911', 358), ('20240912', 265), ('20240913', 330), ('20240914', 340), ('20240915', 321), ('20240916', 281), ('20240917', 248), ('20240918', 356), ('20240919', 398)]",16,整体上升趋势
1.69688E+15,高段位女人智慧,80,720,17970963,24959,2021/4/12 23:48,"[('20240919', 47)]",0,无明显趋势变化
1.65934E+15,大鹿,79,556,14392320,25885,2020/2/23 14:11,"[('20240908', 70), ('20240910', 40), ('20240912', 39), ('20240914', 53), ('20240918', 57), ('20240919', 47)]",-23,整体下降趋势
1.79001E+15,沈哥说家庭,199,54,1597746,29587,2024/2/4 23:30,"[('20240906', 123), ('20240907', 108), ('20240908', 188), ('20240909', 149), ('20240910', 72), ('20240911', 39), ('20240912', 72), ('20240913', 46), ('20240915', 28), ('20240916', 62), ('20240917', 104), ('20240918', 102), ('20240919', 180)]",57,整体上升趋势
1.6712E+15,经济价值,78,300,3381871,11272,2020/7/3 11:52,"[('20240919', 36)]",0,无明显趋势变化
1.60575E+15,找男人的标准,78,847,3344617,3948,2018/7/12 3:25,"[('20240911', 21), ('20240912', 21), ('20240912', 0), ('20240913', 47), ('20240913', 0), ('20240914', 45), ('20240915', 41), ('20240916', 23), ('20240917', 22), ('20240918', 23), ('20240918', 0), ('20240919', 23)]",2,整体上升趋势
1.61387E+15,走出舒适区,77,1358,13388415,9858,2018/10/9 17:53,"[('20240906', 69), ('20240907', 0), ('20240907', 51), ('20240908', 34), ('20240908', 0), ('20240909', 30), ('20240909', 0), ('20240910', 35), ('20240911', 43), ('20240912', 44), ('20240913', 28), ('20240914', 46), ('20240915', 26), ('20240916', 0), ('20240916', 23), ('20240917', 0), ('20240917', 23), ('20240918', 0), ('20240918', 30), ('20240919', 40)]",-29,整体下降趋势
1.60505E+15,高攀,76,1521,36928238,24278,2018/7/4 8:57,"[('20240906', 22), ('20240907', 29), ('20240907', 0), ('20240908', 22), ('20240908', 0), ('20240909', 0), ('20240909', 23), ('20240910', 40), ('20240911', 0), ('20240911', 46), ('20240912', 22), ('20240912', 0), ('20240913', 21), ('20240914', 29), ('20240914', 0), ('20240915', 22), ('20240916', 40), ('20240917', 63), ('20240918', 67), ('20240919', 40)]",18,整体上升趋势
1.69727E+15,男人对妻子的态度,117,20,327299,16364,2021/4/17 6:05,"[('20240906', 30), ('20240907', 30), ('20240908', 39), ('20240909', 49), ('20240910', 63), ('20240911', 21), ('20240912', 117), ('20240913', 62), ('20240914', 21), ('20240915', 35), ('20240916', 28), ('20240918', 35), ('20240919', 65)]",35,整体上升趋势
1.78784E+15,老公重要还是娘家人重要,74,12,20655,1721,2024/1/12 0:47,"[('20240907', 28), ('20240909', 22), ('20240910', 35), ('20240911', 28), ('20240912', 28), ('20240913', 55), ('20240914', 35), ('20240916', 28), ('20240917', 21), ('20240919', 21)]",-7,整体下降趋势
1.58895E+15,感情感情,74,33870,705952158,20842,2018/1/7 16:04,"[('20240919', 32)]",0,无明显趋势变化
1.60597E+15,情感空间,73,1611,6266053,3889,2018/7/14 13:48,"[('20240906', 21), ('20240907', 23), ('20240908', 22), ('20240909', 46), ('20240910', 22), ('20240911', 46), ('20240912', 53), ('20240913', 22), ('20240914', 29), ('20240915', 52), ('20240916', 43), ('20240917', 46), ('20240918', 46), ('20240919', 30)]",9,整体上升趋势
1.67913E+15,爱与疗愈,73,1524,8228543,5399,2020/9/29 2:36,"[('20240906', 22), ('20240908', 70), ('20240909', 25), ('20240910', 23), ('20240911', 21), ('20240912', 21), ('20240914', 32), ('20240915', 49), ('20240916', 46), ('20240917', 43), ('20240918', 40), ('20240919', 40)]",18,整体上升趋势
1.61956E+15,自古英雄多磨难,71,335,729568,2177,2018/12/11 13:47,"[('20240906', 24), ('20240907', 23), ('20240908', 38), ('20240909', 31), ('20240910', 24), ('20240911', 0), ('20240911', 24), ('20240912', 30), ('20240912', 0), ('20240913', 44), ('20240914', 30), ('20240915', 23), ('20240916', 23), ('20240917', 22), ('20240918', 0), ('20240918', 23), ('20240919', 36)]",12,整体上升趋势
1.67689E+15,生育风险,71,162,6093650,37615,2020/9/4 7:43,"[('20240919', 29)]",0,无明显趋势变化
1.597E+15,女人的内心,465,164,3110835,18968,2018/4/6 13:48,"[('20240906', 28), ('20240908', 28), ('20240909', 35), ('20240911', 21), ('20240912', 28), ('20240913', 28), ('20240914', 129), ('20240915', 157), ('20240916', 68), ('20240917', 69), ('20240918', 105), ('20240919', 113)]",85,整体上升趋势
1.73642E+15,义乌大班长,70,2,2334,1167,2022/6/23 10:15,"[('20240919', 70)]",0,无明显趋势变化
1.72863E+15,家庭婆媳相处方法,70,5712,180538167,31606,2022/3/29 9:38,"[('20240919', 38)]",0,无明显趋势变化
1.58497E+15,选对象,69,779,10147052,13025,2017/11/24 16:38,"[('20240906', 36), ('20240907', 0), ('20240907', 28), ('20240908', 22), ('20240909', 22), ('20240910', 0), ('20240910', 37), ('20240911', 0), ('20240911', 35), ('20240912', 46), ('20240913', 28), ('20240914', 21), ('20240915', 45), ('20240916', 35), ('20240916', 0), ('20240917', 35), ('20240918', 42), ('20240919', 35)]",-1,整体下降趋势
1.77842E+15,抖音夜大董宇辉,122,25,1209486,48379,2023/9/30 1:21,"[('20240906', 55), ('20240907', 55), ('20240908', 29), ('20240909', 22), ('20240910', 22), ('20240911', 49), ('20240912', 29), ('20240913', 22), ('20240914', 29), ('20240915', 22), ('20240916', 28), ('20240917', 29), ('20240918', 23), ('20240919', 100)]",45,整体上升趋势
1.644E+15,离异女,68,652,13693837,21002,2019/9/7 8:21,"[('20240906', 0), ('20240906', 31), ('20240907', 0), ('20240907', 24), ('20240908', 26), ('20240908', 0), ('20240909', 49), ('20240910', 64), ('20240911', 81), ('20240912', 72), ('20240913', 27), ('20240913', 0), ('20240914', 34), ('20240914', 0), ('20240915', 50), ('20240916', 54), ('20240917', 48), ('20240918', 57), ('20240919', 40)]",40,整体上升趋势
1.7015E+15,惊风聊情感,96,71,21330732,300432,2021/6/2 23:29,"[('20240906', 85), ('20240907', 75), ('20240908', 75), ('20240909', 39), ('20240910', 54), ('20240911', 69), ('20240912', 74), ('20240913', 68), ('20240915', 56), ('20240916', 46), ('20240917', 89), ('20240918', 21), ('20240919', 56)]",-29,整体下降趋势
1.76502E+15,啥样的婆婆才是好婆婆,68,3461,65171072,18830,2023/5/5 1:27,"[('20240906', 53), ('20240907', 54), ('20240907', 0), ('20240908', 68), ('20240909', 28), ('20240909', 0), ('20240910', 25), ('20240911', 31), ('20240912', 23), ('20240912', 0), ('20240913', 41), ('20240914', 48), ('20240915', 0), ('20240915', 29), ('20240916', 0), ('20240916', 23), ('20240917', 0), ('20240917', 32), ('20240918', 51), ('20240919', 44)]",-9,整体下降趋势
1.77947E+15,抖音夜大董宇辉讲坛,122,18,1213548,67419,2023/10/11 15:32,"[('20240906', 55), ('20240907', 55), ('20240908', 29), ('20240909', 22), ('20240910', 22), ('20240911', 49), ('20240912', 29), ('20240913', 22), ('20240914', 29), ('20240915', 22), ('20240916', 28), ('20240917', 29), ('20240918', 23), ('20240919', 100)]",45,整体上升趋势
1.61848E+15,全民学习日,67,160,20256593,126603,2018/11/29 15:00,"[('20240919', 38)]",0,无明显趋势变化
1.68922E+15,什么是正确的婚姻观,2688,19849,141369637,7122,2021/1/18 10:47,"[('20240906', 483), ('20240907', 720), ('20240908', 664), ('20240909', 879), ('20240910', 601), ('20240911', 472), ('20240912', 636), ('20240913', 502), ('20240914', 839), ('20240915', 631), ('20240916', 573), ('20240917', 420), ('20240918', 359), ('20240919', 696)]",213,整体上升趋势
